timestamp,family,target_Fr_GHz,target_BW_MHz,param_0,param_1,param_2,param_3,param_4,actual_Fr_GHz,actual_BW_MHz,S11_dB
1772138954.8797207,patch_rect,6.7755,75.027,0.06,0.013585547243199714,0.0010517512077948576,0.002596296296296298,4.3891143798828125,6.803500175476074,215.99960327148438,-30.046049280851452
1772139001.148231,patch_rect,6.7755,75.027,0.06,0.013685547243199713,0.0010017512077948577,0.002496296296296298,4.3891143798828125,6.801499843597412,199.99980926513672,-35.49890282441118
1772139031.1558871,patch_rect,6.7755,75.027,0.06,0.013785547243199713,0.0009517512077948576,0.0023962962962962983,4.3891143798828125,5.7754998207092285,2000.0,-25.202758176288434
1772139076.1339529,patch_rect,6.7755,75.027,0.06,0.013685547243199713,0.0009017512077948576,0.0022962962962962984,4.3891143798828125,6.827499866485596,188.00020217895508,-35.48193645109241
1772139121.12973,patch_rect,6.7755,75.027,0.06,0.013785547243199713,0.0008517512077948576,0.0021962962962962986,4.3891143798828125,6.825500011444092,177.99997329711914,-35.00333525298292
1772139166.2262225,patch_rect,6.7755,75.027,0.06,0.013885547243199712,0.0008017512077948576,0.002096296296296299,4.3891143798828125,6.825500011444092,170.0000762939453,-35.01298528063668
1772139210.98651,patch_rect,6.7755,75.027,0.06,0.013985547243199711,0.0007517512077948575,0.001996296296296299,4.3891143798828125,6.803500175476074,157.99999237060547,-31.792632550946745
1772139256.1286244,patch_rect,6.7755,75.027,0.06,0.01408554724319971,0.0007017512077948575,0.001896296296296299,4.3891143798828125,6.803500175476074,151.99995040893555,-29.521659946169745
1772139286.3071566,patch_rect,6.7755,75.027,0.06,0.01418554724319971,0.0006517512077948575,0.0017962962962962989,4.3891143798828125,5.7754998207092285,2000.0,-26.29762942110679
1772139331.3677015,patch_rect,6.7755,75.027,0.06,0.01408554724319971,0.0006017512077948575,0.0016962962962962988,4.3891143798828125,6.843500137329102,144.00005340576172,-26.209130591797916
1772139376.8425832,patch_rect,6.7755,75.027,0.06,0.01418554724319971,0.0005517512077948574,0.0015962962962962988,4.3891143798828125,6.809500217437744,133.99982452392578,-23.42340700356436
1772139421.875419,patch_rect,6.7755,75.027,0.06,0.01428554724319971,0.0005017512077948574,0.0014962962962962987,4.3891143798828125,6.809500217437744,125.99992752075195,-21.509571581982613
1772139466.8411016,patch_rect,6.7755,75.027,0.06,0.014385547243199709,0.0005,0.0013962962962962987,4.3891143798828125,6.809500217437744,122.00021743774414,-20.761739745758483
1772139511.8405464,patch_rect,6.7755,75.027,0.06,0.014485547243199708,0.0005,0.0012962962962962986,4.3891143798828125,6.807499885559082,118.00003051757812,-20.104824046043234
1772139586.95238,patch_rect,6.7755,75.027,0.06,0.014685547243199707,0.00055,0.0012962962962962986,4.3891143798828125,6.767499923706055,118.00003051757812,-20.722187263018522
1772139630.948174,patch_rect,6.7755,75.027,0.06,0.014585547243199708,0.0005,0.0011962962962962986,4.3891143798828125,6.773499965667725,116.00017547607422,-18.881101049677298
1772139674.4172614,patch_rect,6.7755,75.027,0.06,0.014485547243199708,0.0005,0.0010962962962962986,4.3891143798828125,6.817500114440918,114.00032043457031,-18.232944798871333
1772139718.5261757,patch_rect,6.7755,75.027,0.06,0.014585547243199708,0.0005,0.0009962962962962985,4.3891143798828125,6.819499969482422,105.99994659423828,-17.351679896967216
1772139762.997524,patch_rect,6.7755,75.027,0.06,0.014685547243199707,0.0005,0.0008962962962962985,4.3891143798828125,6.821499824523926,99.99990463256836,-16.213703916794763
1772139805.9536886,patch_rect,6.7755,75.027,0.06,0.014785547243199706,0.0005,0.0007962962962962984,4.3891143798828125,6.787499904632568,92.00000762939453,-15.338945413327698
1772139849.9674962,patch_rect,6.7755,75.027,0.06,0.014885547243199706,0.0005,0.0006962962962962984,4.3891143798828125,6.7895002365112305,85.99996566772461,-14.393783104457345
1772139899.1286945,patch_rect,6.7755,75.027,0.06,0.014985547243199705,0.0005,0.0005962962962962983,4.3891143798828125,6.793499946594238,74.00035858154297,-13.010433655710523
1772139946.224209,patch_rect,6.7755,75.027,0.06,0.015085547243199705,0.00055,0.0006962962962962984,4.3891143798828125,6.749499797821045,87.99982070922852,-14.771439814130826
1772139994.282549,patch_rect,6.7755,75.027,0.06,0.014985547243199705,0.0005,0.0005962962962962983,4.3891143798828125,6.793499946594238,74.00035858154297,-13.010431339886821
1772140041.4142795,patch_rect,6.7755,75.027,0.06,0.015085547243199705,0.00055,0.0006962962962962984,4.3891143798828125,6.749499797821045,87.99982070922852,-14.771441556712855
1772140089.6530259,patch_rect,6.7755,75.027,0.06,0.014985547243199705,0.0005,0.0005962962962962983,4.3891143798828125,6.793499946594238,74.00035858154297,-13.010432480196265
1772140136.8096817,patch_rect,6.7755,75.027,0.06,0.015085547243199705,0.00055,0.0006962962962962984,4.3891143798828125,6.749499797821045,87.99982070922852,-14.771439814130826
1772140185.073082,patch_rect,6.7755,75.027,0.06,0.014985547243199705,0.0005,0.0005962962962962983,4.3891143798828125,6.793499946594238,74.00035858154297,-13.010433655710523
1772140232.2097607,patch_rect,6.7755,75.027,0.06,0.015085547243199705,0.00055,0.0006962962962962984,4.3891143798828125,6.749499797821045,87.99982070922852,-14.77144094162986
1772140278.7094445,patch_rect,6.7755,75.027,0.06,0.013685547243199713,0.0010017512077948577,0.002496296296296298,4.3891143798828125,6.801499843597412,199.99980926513672,-35.498831711593304
1772140335.7671595,patch_rect,6.3988,121.023,0.06,0.012185811065137386,0.002190902829170227,0.005,4.397785186767578,6.682799816131592,528.0003547668457,-13.287481649291855
1772140389.1651094,patch_rect,6.3988,121.023,0.06,0.012852477731804052,0.0020575694958368937,0.004666666666666667,4.397785186767578,6.592800140380859,414.0000343322754,-13.148429726228045
1772140441.5249338,patch_rect,6.3988,121.023,0.06,0.013296922176248498,0.001968680606948005,0.0044444444444444444,4.397785186767578,6.548799991607666,269.9999809265137,-14.04573323226848
1772140493.7304518,patch_rect,6.3988,121.023,0.06,0.013593218472544794,0.0019094213476887455,0.004296296296296296,4.397785186767578,6.5208001136779785,246.0002899169922,-15.042726085844183
1772140545.8482156,patch_rect,6.3988,121.023,0.06,0.013790749336742325,0.0018594213476887456,0.004196296296296296,4.397785186767578,6.512800216674805,237.99991607666016,-15.630219718429565
1772140598.0557463,patch_rect,6.3988,121.023,0.06,0.01392243657954068,0.0018094213476887457,0.004096296296296296,4.397785186767578,6.510799884796143,233.99972915649414,-16.50043255913736
1772140649.6436996,patch_rect,6.3988,121.023,0.06,0.014022436579540679,0.0017594213476887458,0.0039962962962962955,4.397785186767578,6.510799884796143,233.99972915649414,-17.304513928099556
1772140680.6938846,patch_rect,6.3988,121.023,0.06,0.014122436579540678,0.0017094213476887459,0.0038962962962962957,4.397785186767578,5.398799896240234,2000.0,-18.11423535065594
1772140729.6714518,patch_rect,6.3988,121.023,0.06,0.014022436579540679,0.001659421347688746,0.003796296296296296,4.397785186767578,6.546800136566162,236.00006103515625,-18.697787164730876
1772140777.913059,patch_rect,6.3988,121.023,0.06,0.014122436579540678,0.001609421347688746,0.003696296296296296,4.397785186767578,6.5167999267578125,238.00039291381836,-19.452045364143927
1772140828.5047424,patch_rect,6.3988,121.023,0.06,0.014222436579540677,0.0015594213476887461,0.0035962962962962962,4.397785186767578,6.546800136566162,230.00001907348633,-19.14037174768849
1772140877.416142,patch_rect,6.3988,121.023,0.06,0.014322436579540677,0.0015094213476887462,0.0034962962962962964,4.397785186767578,6.542799949645996,223.9999771118164,-19.40646795926545
1772140925.3375533,patch_rect,6.3988,121.023,0.06,0.014422436579540676,0.0014594213476887463,0.0033962962962962966,4.397785186767578,6.530799865722656,217.99993515014648,-19.558440864120723
1772140974.0979862,patch_rect,6.3988,121.023,0.06,0.014522436579540676,0.0014094213476887464,0.0032962962962962967,4.397785186767578,6.528800010681152,208.00018310546875,-19.831645179372877
1772141022.1892254,patch_rect,6.3988,121.023,0.06,0.014622436579540675,0.0013594213476887465,0.003196296296296297,4.397785186767578,6.524799823760986,202.00014114379883,-20.423256623752387
1772141070.038982,patch_rect,6.3988,121.023,0.06,0.014722436579540674,0.0013094213476887466,0.003096296296296297,4.397785186767578,6.522799968719482,185.99987030029297,-19.393414720462214
1772141117.2998676,patch_rect,6.3988,121.023,0.06,0.014822436579540674,0.0012594213476887467,0.0029962962962962972,4.397785186767578,6.506800174713135,177.99997329711914,-19.99354063886113
1772141165.332661,patch_rect,6.3988,121.023,0.06,0.014922436579540673,0.0012094213476887467,0.0028962962962962974,4.397785186767578,6.504799842834473,173.99978637695312,-20.734054586578328
1772141213.311988,patch_rect,6.3988,121.023,0.06,0.015022436579540673,0.0011594213476887468,0.0027962962962962976,4.397785186767578,6.504799842834473,167.9997444152832,-21.44350170060546
1772141260.5335014,patch_rect,6.3988,121.023,0.06,0.015122436579540672,0.001109421347688747,0.0026962962962962978,4.397785186767578,6.504799842834473,164.0000343322754,-22.54151678682852
1772141306.145742,patch_rect,6.3988,121.023,0.06,0.015222436579540671,0.001059421347688747,0.002596296296296298,4.397785186767578,6.482800006866455,156.00013732910156,-23.913168502292823
1772141351.3591514,patch_rect,6.3988,121.023,0.06,0.01532243657954067,0.001009421347688747,0.002496296296296298,4.397785186767578,6.486800193786621,151.99995040893555,-23.591650357676464
